source,original,synonyms
GDSC1,MG-132,PHENYLMETHYLN2S4METHYL12S4METHYL12S4METHYL1OXOPENTAN2YLAMINO1OXOPENTAN2YLAMINO1OXOPENTAN2YLCARBAMATE
GDSC1,Paclitaxel,33069624
GDSC1,Paclitaxel,P88XT4IS4D
GDSC1,Paclitaxel,PACLITAXEL
GDSC1,Paclitaxel,TAXOL
GDSC1,Paclitaxel,TAXOLA
GDSC1,Paclitaxel,YEWTAXAN
GDSC1,Paclitaxel,GENAXOL
GDSC1,Paclitaxel,PLAXICEL
GDSC1,Paclitaxel,ABRAXANE
GDSC1,Paclitaxel,EBETAXEL
GDSC1,Paclitaxel,GENETAXYL
GDSC1,Paclitaxel,CAPXOL
GDSC1,Paclitaxel,CYCLOPAX
GDSC1,Paclitaxel,GENEXOL
GDSC1,Paclitaxel,INTAXEL
GDSC1,Paclitaxel,MITOTAX
GDSC1,Paclitaxel,PAXENE
GDSC1,Paclitaxel,ONXOL
GDSC1,Paclitaxel,TAXALBIN
GDSC1,Paclitaxel,ONCOGEL
GDSC1,Paclitaxel,PACLIEX
GDSC1,Paclitaxel,PAXCEED
GDSC1,Paclitaxel,EMPAC
GDSC1,Paclitaxel,ONXAL
GDSC1,Paclitaxel,ZISU
GDSC1,Paclitaxel,TAXUSSTENT
GDSC1,Paclitaxel,TAXUSLIBERTE
GDSC1,Paclitaxel,ABI007
GDSC1,Paclitaxel,PADEXOL
GDSC1,Paclitaxel,ENDOTAG1
GDSC1,Paclitaxel,LIPOPAC
GDSC1,Paclitaxel,TOCOSOLPACLITAXEL
GDSC1,Paclitaxel,NANOXEL
GDSC1,Paclitaxel,PACLITAXOL
GDSC1,Paclitaxel,SINDAXEL
GDSC1,Paclitaxel,COROFLEXPLEASE
GDSC1,Paclitaxel,CYPHERSELECT
GDSC1,Paclitaxel,TAXUSEXPRESS
GDSC1,Paclitaxel,LEPETU
GDSC1,Paclitaxel,GENEXOLPM
GDSC1,Paclitaxel,NSC125973
GDSC1,Paclitaxel,NABPACLITAXEL
GDSC1,Paclitaxel,MBT0206
GDSC1,Paclitaxel,INFINNIUM
GDSC1,Paclitaxel,TAXUS
GDSC1,Paclitaxel,HSDB6839
GDSC1,Paclitaxel,DHP107
GDSC1,Paclitaxel,ABRAXANEIVSUSPENSION
GDSC1,Paclitaxel,BMS18133901
GDSC1,Paclitaxel,UNIIP88XT4IS4D
GDSC1,Paclitaxel,DRG0190
GDSC1,Paclitaxel,PACLITAXELTAXOL
GDSC1,Paclitaxel,NK105
GDSC1,Paclitaxel,PACLITAXELTAXUSCANADENSIS
GDSC1,Paclitaxel,QW8184
GDSC1,Paclitaxel,CCRIS8143
GDSC1,Paclitaxel,LIPOSOMEENTRAPPEDPACLITAXELEASYTOUSE
GDSC1,Paclitaxel,DTXSID9023413
GDSC1,Paclitaxel,CHEBI45863
GDSC1,Paclitaxel,ABI007COMPONENTPACLITAXEL
GDSC1,Paclitaxel,IG001
GDSC1,Paclitaxel,5BETA20EPOXY12ALPHA47BETA10BETA13ALPHAHEXAHYDROXYTAX11EN9ONE410DIACETATE2BENZOATE13ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE
GDSC1,Paclitaxel,CHEMBL428647
GDSC1,Paclitaxel,DTXCID603413
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS92R3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXY12BENZOYLOXY411DIHYDROXY4A81313TETRAMETHYL5OXO2A344A56910111212A12BDODECAHYDRO1H711METHANOCYCLODECA34BENZO12BOXETE612BDIYLDIACETATE
GDSC1,Paclitaxel,ORAXOLCOMPONENTPACLITAXEL
GDSC1,Paclitaxel,PACLITAXELUSANUSPINNBAN
GDSC1,Paclitaxel,ABRAXANEALBUMINBOUNDSUSPENSION
GDSC1,Paclitaxel,ABRAXANECOMPONENTPACLITAXEL
GDSC1,Paclitaxel,2AR2AALPHA4BETA4ABETA6BETA9ALPHAALPHARBETAS11ALPHA12ALPHA12BALPHABETABENZOYLAMINOALPHAHYDROXYBENZENEPROPANOICACID612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTER
GDSC1,Paclitaxel,NCGC0016436701
GDSC1,Paclitaxel,NABPACLITAXELCOMPONENTPACLITAXEL
GDSC1,Paclitaxel,MFCD00869953
GDSC1,Paclitaxel,PACLITAXELMART
GDSC1,Paclitaxel,PACLITAXELUSPRS
GDSC1,Paclitaxel,1S2S3R4S7R9S10S12R15S412BISACETYLOXY19DIHYDROXY152R3S2HYDROXY3PHENYL3PHENYLFORMAMIDOPROPANOYLOXY10141717TETRAMETHYL11OXO6OXATETRACYCLO11310310047HEPTADEC13EN2YLBENZOATE
GDSC1,Paclitaxel,PACLITAXELEPMONOGRAPH
GDSC1,Paclitaxel,PACLITAXELUSPIMPURITY
GDSC1,Paclitaxel,CYNVILOQ
GDSC1,Paclitaxel,PACLITAXELUSPMONOGRAPH
GDSC1,Paclitaxel,XORANE
GDSC1,Paclitaxel,711METHANO1HCYCLODECA34BENZ12BOXETEBENZENEPROPANOICACIDDERIV
GDSC1,Paclitaxel,SMR000857385
GDSC1,Paclitaxel,SR01000075350
GDSC1,Paclitaxel,PACLITAXELUM
GDSC1,Paclitaxel,ANZATAX
GDSC1,Paclitaxel,NANOTAXEL
GDSC1,Paclitaxel,PACLICAL
GDSC1,Paclitaxel,PACLIGEL
GDSC1,Paclitaxel,PAXORAL
GDSC1,Paclitaxel,BRISTAXOL
GDSC1,Paclitaxel,TAXOLBRIS
GDSC1,Paclitaxel,PACLITAXELS
GDSC1,Paclitaxel,ABRAXANETN
GDSC1,Paclitaxel,2ALPHA5BETA7BETA10BETA13ALPHA410BISACETYLOXY17DIHYDROXY132R3S2HYDROXY3PHENYL3PHENYLCARBONYLAMINOPROPANOYLOXY9OXO520EPOXYTAX11EN2YLBENZOATE
GDSC1,Paclitaxel,DIACETOXY2R3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXYDIHYDROXYTETRAMETHYLOXOYLBENZOATE
GDSC1,Paclitaxel,4ALPHA10BETABISACETYLOXY13ALPHA2S3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXY17BETADIHYDROXY9OXO5BETA20EPOXYTAX11EN2ALPHAYLBENZOATE
GDSC1,Paclitaxel,PACLITAXEL5BETA20EPOXY17BETADIHYDROXY9OXOTAX11ENE2ALPHA410BETA13ALPHATETRAYL410DIACETATE2BENZOATE132R3S3BENZOYLAMINO2HYDROXY3PHENYLPROPANOATETAXOLDOCETAXELANHYDROUSIMPURITYFDOCETAXELIMPURITYF
GDSC1,Paclitaxel,TAXOLPACLITAXEL
GDSC1,Paclitaxel,CAS33069624
GDSC1,Paclitaxel,BMS181339
GDSC1,Paclitaxel,PACLITAXELSSMMVIP
GDSC1,Paclitaxel,PSSMMVIP
GDSC1,Paclitaxel,PACLITAXELMI
GDSC1,Paclitaxel,PACLITAXELINN
GDSC1,Paclitaxel,PACLITAXELJAN
GDSC1,Paclitaxel,PRESTWICK3000155
GDSC1,Paclitaxel,PACLITAXELHSDB
GDSC1,Paclitaxel,PACLITAXELUSAN
GDSC1,Paclitaxel,PACLITAXELPACLITAXEL
GDSC1,Paclitaxel,TAXOLTN
GDSC1,Paclitaxel,PACLITAXELVANDF
GDSC1,Paclitaxel,SCHEMBL3976
GDSC1,Paclitaxel,3PPC5TL76P
GDSC1,Paclitaxel,NOVA12005
GDSC1,Paclitaxel,PACLITAXELWHODD
GDSC1,Paclitaxel,PACLITAXELTAXUSBREVIFOLIA
GDSC1,Paclitaxel,BIDDPXR0046
GDSC1,Paclitaxel,BSPBIO000290
GDSC1,Paclitaxel,KBIOGR002509
GDSC1,Paclitaxel,KBIOSS002517
GDSC1,Paclitaxel,PACLITAXELJANUSPINN
GDSC1,Paclitaxel,MLS002154218
GDSC1,Paclitaxel,MLS002695976
GDSC1,Paclitaxel,OASPAC100
GDSC1,Paclitaxel,PACLITAXELEMAEPAR
GDSC1,Paclitaxel,BPBIO1000320
GDSC1,Paclitaxel,GTPL2770
GDSC1,Paclitaxel,MEGXP0001940
GDSC1,Paclitaxel,TAXOLTNBRISTOLMEYERS
GDSC1,Paclitaxel,PACLITAXELGREENBOOK
GDSC1,Paclitaxel,PACLITAXELORANGEBOOK
GDSC1,Paclitaxel,ACON1002231
GDSC1,Paclitaxel,KBIO2002509
GDSC1,Paclitaxel,KBIO2005077
GDSC1,Paclitaxel,KBIO2007645
GDSC1,Paclitaxel,KBIO3002987
GDSC1,Paclitaxel,ANX513
GDSC1,Paclitaxel,DHP208
GDSC1,Paclitaxel,DTS301
GDSC1,Paclitaxel,L01CD01
GDSC1,Paclitaxel,SDP013
GDSC1,Paclitaxel,CMAP000068
GDSC1,Paclitaxel,RCINICONZNJXQFMZXODVADSAN
GDSC1,Paclitaxel,HMS2090D07
GDSC1,Paclitaxel,HMS2095O12
GDSC1,Paclitaxel,HMS2231A16
GDSC1,Paclitaxel,HMS3712O12
GDSC1,Paclitaxel,HYB0015
GDSC1,Paclitaxel,MPI5018
GDSC1,Paclitaxel,TOX21112107
GDSC1,Paclitaxel,BDBM50001839
GDSC1,Paclitaxel,NSC745099
GDSC1,Paclitaxel,AKOS007930675
GDSC1,Paclitaxel,AKOS015969673
GDSC1,Paclitaxel,AKOS025312303
GDSC1,Paclitaxel,CCG220155
GDSC1,Paclitaxel,CS1145
GDSC1,Paclitaxel,DB01229
GDSC1,Paclitaxel,GS6554
GDSC1,Paclitaxel,NCGC0016436702
GDSC1,Paclitaxel,NCGC0016436703
GDSC1,Paclitaxel,NCGC0016436704
GDSC1,Paclitaxel,NCGC0016436705
GDSC1,Paclitaxel,NCGC0016436710
GDSC1,Paclitaxel,PACLITAXELFROMTAXUSBREVIFOLIA95
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS12A344A6910111212A12BDODECAHYDRO469111212BHEXAHYDROXY4A81313TETRAMETHYL711METHANO5HCYCLODECA34BENZ12BOXET5ONE612BDIACETATE12BENZOATE9ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE
GDSC1,Paclitaxel,NCI60000601
GDSC1,Paclitaxel,PACLITAXELFROMTAXUSYANNANENSISPOWDER
GDSC1,Paclitaxel,PACLITAXELIMPURITYLEPIMPURITY
GDSC1,Paclitaxel,AB00513812
GDSC1,Paclitaxel,D00491
GDSC1,Paclitaxel,EN300117275
GDSC1,Paclitaxel,M02242
GDSC1,Paclitaxel,N88686
GDSC1,Paclitaxel,AB0051381202
GDSC1,Paclitaxel,AB0051381203
GDSC1,Paclitaxel,PACLITAXELANTIBIOTICFORCULTUREMEDIAUSEONLY
GDSC1,Paclitaxel,Q423762
GDSC1,Paclitaxel,74BENZ12BOXETEBENZENEPROPANOICACIDDERIV
GDSC1,Paclitaxel,Q201533
GDSC1,Paclitaxel,SR010000753501
GDSC1,Paclitaxel,SR010000753503
GDSC1,Paclitaxel,SR010000753506
GDSC1,Paclitaxel,SR010000753507
GDSC1,Paclitaxel,SR010000753509
GDSC1,Paclitaxel,BRDK62008436001031
GDSC1,Paclitaxel,BRDK62008436001056
GDSC1,Paclitaxel,BRDK62008436001221
GDSC1,Paclitaxel,PACLITAXELFROMSEMISYNTHETICFROMTAXUSSP97
GDSC1,Paclitaxel,PACLITAXELEUROPEANPHARMACOPOEIAEPREFERENCESTANDARD
GDSC1,Paclitaxel,PACLITAXELFROMTAXUSBREVIFOLIA95HPLCPOWDER
GDSC1,Paclitaxel,PACLITAXELUNITEDSTATESPHARMACOPEIAUSPREFERENCESTANDARD
GDSC1,Paclitaxel,12BENZOATE9ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE
GDSC1,Paclitaxel,PACLITAXELPROTEINBOUNDPARTICLESFORINJECTABLESUSPENSIONALBUMINBOUND
GDSC1,Paclitaxel,PACLITAXELPHARMACEUTICALSECONDARYSTANDARDCERTIFIEDREFERENCEMATERIAL
GDSC1,Paclitaxel,PACLITAXELNATURALFORPEAKIDENTIFICATIONEUROPEANPHARMACOPOEIAEPREFERENCESTANDARD
GDSC1,Paclitaxel,1S2S3R4S5R7S8S10R13S410DIACETOXY2BENZOYLOXY520EPOXY17DIHYDROXY9OXOTAX11EN13YL2R3S3BENZOYLAMINO2HYDROXY3PHENYLPROPIONATE
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS12A344A6910111212A12BDODECAHYDRO469111212BHEXAHYDROXY4A81313TETRAMETHYL711METHANO5HCYCLODECA34BENZ12BOXET5ONE612BDIACETATE
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS4612BTRISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO11HYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLALPHARBETASBETABENZOYLAMINOALPHAHYDROXYBENZENEPROPANOATE
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLARBSBBENZOYLAMINOAHYDROXYBENZENEPROPANOATE
GDSC1,Paclitaxel,2AR4S4AS6R9S11S12S12AR12BS92R3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXY12BENZOYLOXY411DIHYDROXY4A81313TETRAMETHYL5OXO344A56910111212ADECAHYDRO1H711METHANOCYCLODECA34BENZO12BOXETE612B2AHDIYLDIACETATE
GDSC1,Paclitaxel,2AR2AALPHA4BETA4ABETA6BETA9ALPHAALPHARBETAS11ALPHA12ALPHA12BALPHABETABENZOYLAMINOALPHAHYDROXYBENZENEPROPANOICACID612BBISACETYLOXY12BENZOYLOXY2A344A569101112
GDSC1,Paclitaxel,2BETA5BETA7ALPHA8ALPHA10ALPHA13ALPHA410BISACETYLOXY17DIHYDROXY132R3S2HYDROXY3PHENYL3PHENYLCARBONYLAMINOPROPANOYLOXY9OXO520EPOXYTAX11EN2YLBENZOATE
GDSC1,Paclitaxel,12A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTER
GDSC1,Paclitaxel,13TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTERALPHARBETAS9CI
GDSC1,Paclitaxel,CYCLODECA34BENZ12BOXET9YLESTER2AR2AALPHA4BETA4ABETA6BETA9ALPHAARBETAS11ALPHA12ALPHA12AALPHA12BALPHA
GDSC1,Paclitaxel,1S2S3R4S7R9S10S12R15S412DIACETYLOXY152R3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXY19DIHYDROXY10141717TETRAMETHYL11OXO6OXATETRACYCLO11310310047HEPTADEC13EN2YLBENZOATE
GDSC1,Paclitaxel,1203669797
GDSC1,Paclitaxel,47BETA10BETATRISACETYLOXY13ALPHA2R3S3BENZAMIDO2HYDROXY3PHENYLPROPANOYLOXY1HYDROXY9OXO5BETA20EPOXYTAX11EN2ALPHAYLBENZOATE
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY2AR4S4AS6R9S11S12S12AR12BS612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTERALPHARBETAS
GDSC1,Paclitaxel,BENZENEPROPANOICACID612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTER2AR2AALPHA4BETA4ABETA6BETA9ALPHAALPHARBETAS11ALPHA12ALPHA12AALPHA12BALPHA
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBBENZOYLAMINOALPHAHYDROXY2AR4S4AS6R9S11S12S12AR12BS612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTERARBS
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY2AR4S4AS6R9S11S12S12AR12BS4612BTRISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO11HYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTERALPHARBETAS
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY2AR4S4AS6R9S11S12S12AR12BS612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A813
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY4612BTRISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO11HYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTER2AR2AALPHA4BETA4ABETA6BETA9ALPHAALPHARBETAS11ALPHA12ALPHA12AALPHA12BALPHA
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1H
GDSC1,Paclitaxel,BENZENEPROPANOICACIDBETABENZOYLAMINOALPHAHYDROXY612BBISACETYLOXY12BENZOYLOXY2A344A56910111212A12BDODECAHYDRO411DIHYDROXY4A81313TETRAMETHYL5OXO711METHANO1HCYCLODECA34BENZ12BOXET9YLESTER2AR2AALPHA4BETA4ABETA6BETA9ALPHAALPHARBETAS11ALPHA12ALPHA12AALPHA12BALPHA
GDSC1,Paclitaxel,PACLITAXELSEMISYNTHETICFORPEAKIDENTIFICATIONEUROPEANPHARMACOPOEIAEPREFERENCESTANDARD
GDSC1,Paclitaxel,PACLITAXELSEMISYNTHETICFORSYSTEMSUITABILITYEUROPEANPHARMACOPOEIAEPREFERENCESTANDARD
GDSC1,Paclitaxel,TAX11EN9ONE5BETA20EPOXY12ALPHA47BETA10BETA13ALPHAHEXAHYDROXY410DIACETATE2BENZOATE13ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE
GDSC1,Paclitaxel,TAX11EN9ONE5BETA20EPOXY12ALPHA47BETA10BETA13ALPHAHEXAHYDROXY410DIACETATE2BENZOATE13ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE8CI
GDSC1,Paclitaxel,TAX11EN9ONE20EPOXY12ALPHA47BETA10BETA13ALPHAHEXAHYDROXY410DIACETATE2BENZOATE13ESTERWITH2R3SNBENZOYL3PHENYLISOSERINE
GDSC1,Cyclopamine,CYCLOPAMINE
GDSC1,Cyclopamine,4449518
GDSC1,Cyclopamine,11DEOXOJERVINE
GDSC1,Cyclopamine,11DEOXYJERVINE
GDSC1,Cyclopamine,JERVINE11DEOXO
GDSC1,Cyclopamine,CHEBI4021
GDSC1,Cyclopamine,CHEMBL254129
GDSC1,Cyclopamine,DTXSID6043709
GDSC1,Cyclopamine,ZH658AJ192
GDSC1,Cyclopamine,NSC734950
GDSC1,Cyclopamine,CYCLOPAMINETARTRATE
GDSC1,Cyclopamine,2R3S3R3AS6S6AS6BS7AR11AS11BR1233A445666A6B777A81111A11BOCTADECAHYDRO361011BTETRAMETHYLSPIRO9HBENZOAFLUORENE923HFURO32BPYRIDIN3OL
GDSC1,Cyclopamine,SPIRO9HBENZOAFLUORENE923HFURO32BPYRIDIN3OL1233A445666A6B777A81111A11BOCTADECAHYDRO361011BTETRAMETHYL2R3S3R3AS6S6AS6BS7AR11AS11BR9CI
GDSC1,Cyclopamine,3BETA22S23R1723EPOXYVERATRAMAN3OL
GDSC1,Cyclopamine,UNIIZH658AJ192
GDSC1,Cyclopamine,HSDB3505
GDSC1,Cyclopamine,CY8
GDSC1,Cyclopamine,3HCYCLOPAMINE
GDSC1,Cyclopamine,MFCD09878269
GDSC1,Cyclopamine,CYCLOPAMINEMI
GDSC1,Cyclopamine,1178510810
GDSC1,Cyclopamine,CYCLOPAMINEHSDB
GDSC1,Cyclopamine,SCHEMBL29153
GDSC1,Cyclopamine,BSPBIO001032
GDSC1,Cyclopamine,MLS006010945
GDSC1,Cyclopamine,VERATRAMAN3OL1723EPOXY3BETA23BETA
GDSC1,Cyclopamine,DTXCID4023709
GDSC1,Cyclopamine,C27H41NO2
GDSC1,Cyclopamine,GTPL10328
GDSC1,Cyclopamine,EXA952
GDSC1,Cyclopamine,QASFUMOKHFSJGLLAFRSMQTSAN
GDSC1,Cyclopamine,BCPP000271
GDSC1,Cyclopamine,HMS1792D13
GDSC1,Cyclopamine,HMS1990D13
GDSC1,Cyclopamine,HMS3403D13
GDSC1,Cyclopamine,TOX21300632
GDSC1,Cyclopamine,BDBM50232973
GDSC1,Cyclopamine,HB2965
GDSC1,Cyclopamine,S1146
GDSC1,Cyclopamine,AKOS024456709
GDSC1,Cyclopamine,BCP9000568
GDSC1,Cyclopamine,CCG208181
GDSC1,Cyclopamine,CS0633
GDSC1,Cyclopamine,NCGC0016347403
GDSC1,Cyclopamine,NCGC0016347404
GDSC1,Cyclopamine,NCGC0016347407
GDSC1,Cyclopamine,NCGC0025443101
GDSC1,Cyclopamine,AC34305
GDSC1,Cyclopamine,HY17024
GDSC1,Cyclopamine,SMR001822854
GDSC1,Cyclopamine,CAS4449518
GDSC1,Cyclopamine,3BETA23R1723EPOXYVERATRAMAN3OL
GDSC1,Cyclopamine,F16272
GDSC1,Cyclopamine,SR05000002357
GDSC1,Cyclopamine,VERATRAMAN3OL23EPOXY3BETA23BETA
GDSC1,Cyclopamine,Q200904
GDSC1,Cyclopamine,Q3271319
GDSC1,Cyclopamine,SR050000023572
GDSC1,Cyclopamine,BRDK58938839001038
GDSC1,Cyclopamine,Z3243808232
GDSC1,Cyclopamine,3ALPHA8ALPHA14BETA22S23R1723EPOXYVERATRAMAN3OL
GDSC1,Cyclopamine,2R3S3R3AS6AS6BS6S7AR11AS11BR361011BTETRAMETHYL1233A44566A6B6777A81111A11BOCTADECAHYDRO3HSPIROBENZOAFLUORENE92FURO32BPYRIDIN3OL
GDSC1,Cyclopamine,11051960
GDSC1,Cyclopamine,SPIRO9HBENZOAFLUORENE92BPYRIDIN3OL1233A445666A6B777A81111A11BOCTADECAHYDRO361011BTETRAMETHYL2R3S3R3AS6S6AS6BS7AR11AS11BR
GDSC1,Cyclopamine,SPIRO9HBENZOAFLUORENE923HFURO32BPYRIDIN3OL1233A445666A6B777A81111A11BOCTADECAHYDRO361011BTETRAMETHYL3S3R3AS6S6AS6BS7AR9R11AS11BR
GDSC1,AZ628,878739061
GDSC1,AZ628,AZ628
GDSC1,AZ628,32CYANOPROPAN2YLN4METHYL33METHYL4OXO34DIHYDROQUINAZOLIN6YLAMINOPHENYLBENZAMIDE
GDSC1,AZ628,AZD628
GDSC1,AZ628,3CYANODIMETHYLMETHYLN4METHYL33METHYL4OXO34DIHYDROQUINAZOLIN6YLAMINOPHENYLBENZAMIDE
GDSC1,AZ628,CHEMBL2144069
GDSC1,AZ628,32CYANOPROPAN2YLN4METHYL33METHYL4OXOQUINAZOLIN6YLAMINOPHENYLBENZAMIDE
GDSC1,AZ628,560S6B5D79
GDSC1,AZ628,31CYANO1METHYLETHYLN334DIHYDRO3METHYL4OXO6QUINAZOLINYLAMINO4METHYLPHENYLBENZAMIDE
GDSC1,AZ628,BENZAMIDE31CYANO1METHYLETHYLN334DIHYDRO3METHYL4OXO6QUINAZOLINYLAMINO4METHYLPHENYL
GDSC1,AZ628,UNII560S6B5D79
GDSC1,AZ628,B1E
GDSC1,AZ628,MLS006010314
GDSC1,AZ628,GTPL8475
GDSC1,AZ628,SCHEMBL4209241
GDSC1,AZ628,CHEBI91354
GDSC1,AZ628,DTXSID70236677
GDSC1,AZ628,EXA302
GDSC1,AZ628,ZGBGPEDJXCYQPHUHFFFAOYSAN
GDSC1,AZ628,HMS3265I11
GDSC1,AZ628,HMS3265I12
GDSC1,AZ628,HMS3265J11
GDSC1,AZ628,HMS3265J12
GDSC1,AZ628,HMS3656F21
GDSC1,AZ628,HMS3743G19
GDSC1,AZ628,BCP02117
GDSC1,AZ628,BDBM50430022
GDSC1,AZ628,MFCD17392577
GDSC1,AZ628,NSC782007
GDSC1,AZ628,S2746
GDSC1,AZ628,AKOS016011304
GDSC1,AZ628,BCP9000346
GDSC1,AZ628,CCG264992
GDSC1,AZ628,CS0091
GDSC1,AZ628,SB19421
GDSC1,AZ628,NCGC0025038001
GDSC1,AZ628,NCGC0025038003
GDSC1,AZ628,NCGC0025038010
GDSC1,AZ628,AC26863
GDSC1,AZ628,BS42436
GDSC1,AZ628,HY11004
GDSC1,AZ628,SMR004701380
GDSC1,AZ628,FT0700393
GDSC1,AZ628,SW2194481
GDSC1,AZ628,J510421
GDSC1,AZ628,BRDK05804044001011
GDSC1,AZ628,Q27074677
GDSC1,AZ628,1007871842
GDSC1,AZ628,31CYANO1METHYLETHYLN4METHYL33METHYL4OXO34DIHYDROQUINAZOLIN6YLAMINOPHENYLBENZAMIDE
GDSC1,Sorafenib,SORAFENIB
GDSC1,Sorafenib,284461730
GDSC1,Sorafenib,NEXAVAR
GDSC1,Sorafenib,BAY439006
GDSC1,Sorafenib,SORAFENIBUM
GDSC1,Sorafenib,4434CHLORO3TRIFLUOROMETHYLPHENYLUREIDOPHENOXYNMETHYLPICOLINAMIDE
GDSC1,Sorafenib,444CHLORO3TRIFLUOROMETHYLPHENYLCARBAMOYLAMINOPHENOXYNMETHYLPYRIDINE2CARBOXAMIDE
GDSC1,Sorafenib,SORAFENIBFREEBASE
GDSC1,Sorafenib,UNII9ZOQ3TZI87
GDSC1,Sorafenib,100012188
GDSC1,Sorafenib,9ZOQ3TZI87
GDSC1,Sorafenib,N4CHLORO3TRIFLUOROMETHYLPHENYLN42NMETHYLCARBAMOYL4PYRIDYLOXYPHENYLUREA
GDSC1,Sorafenib,444CHLORO3TRIFLUOROMETHYLPHENYLAMINOCARBONYLAMINOPHENOXYNMETHYL2PYRIDINECARBOXAMIDE
GDSC1,Sorafenib,DTXSID7041128
GDSC1,Sorafenib,CHEBI50924
GDSC1,Sorafenib,HSDB8173
GDSC1,Sorafenib,284461730FREEBASE
GDSC1,Sorafenib,MFCD06411450
GDSC1,Sorafenib,CHEMBL1336
GDSC1,Sorafenib,444CHLORO3TRIFLUOROMETHYLPHENYLAMINOCARBONYLAMINOPHENOXYNMETHYLPYRIDINE2CARBOXAMIDE
GDSC1,Sorafenib,EC6082094
GDSC1,Sorafenib,SORAFENIBINN
GDSC1,Sorafenib,2PYRIDINECARBOXAMIDE444CHLORO3TRIFLUOROMETHYLPHENYLAMINOCARBONYLAMINOPHENOXYNMETHYL
GDSC1,Sorafenib,SORAFENIBNEXAVAR
GDSC1,Sorafenib,SORAFENIBMART
GDSC1,Sorafenib,4434CHLORO3TRIFLUOROMETHYLPHENYLUREIDOPHENOXYNSUP2METHYLPYRIDINE2CARBOXAMIDE
GDSC1,Sorafenib,DONAFENIBSORAFENIBD3
GDSC1,Sorafenib,NSC724772
GDSC1,Sorafenib,NCGC0016748801
GDSC1,Sorafenib,SORAFENIBUSANINNBAN
GDSC1,Sorafenib,SR00000000529
GDSC1,Sorafenib,1UWH
GDSC1,Sorafenib,3GCS
GDSC1,Sorafenib,3HEG
GDSC1,Sorafenib,4ASD
GDSC1,Sorafenib,HITCOMPOUND8
GDSC1,Sorafenib,SORAFENIB4
